"year","team","conference","division","expected_wins","total_games","total_wins","total_losses","total_ties","conference_games","conference_wins","conference_losses","conference_ties","home_games","home_wins","home_losses","home_ties","away_games","away_wins","away_losses","away_ties"
2007,"Western Kentucky","FBS Independents","",0,12,7,5,0,0,0,0,0,5,4,1,0,7,3,4,0
2007,"Western Michigan","Mid-American","West",0,12,5,7,0,7,3,4,0,6,2,4,0,6,3,3,0
2007,"West Virginia","Big East","",0,13,11,2,0,7,5,2,0,6,5,1,0,7,6,1,0
2007,"Wisconsin","Big Ten","",0,13,9,4,0,10,7,3,0,7,7,0,0,6,2,4,0
2007,"Wyoming","Mountain West","",0,12,5,7,0,8,2,6,0,6,4,2,0,6,1,5,0
2008,"Air Force","Mountain West","",0,13,8,5,0,8,5,3,0,6,3,3,0,6,5,1,0
2008,"Akron","Mid-American","East",0,12,5,7,0,8,3,5,0,5,1,4,0,7,4,3,0
2008,"Alabama","SEC","West",0,14,12,2,0,9,8,1,0,7,7,0,0,4,4,0,0
2008,"Arizona","Pac-10","",0,13,8,5,0,11,6,5,0,7,5,2,0,5,2,3,0
2008,"Arizona State","Pac-10","",0,12,5,7,0,10,4,6,0,7,4,3,0,5,1,4,0
2008,"Arkansas","SEC","West",0,12,5,7,0,8,2,6,0,6,3,3,0,5,1,4,0
2008,"Arkansas State","Sun Belt","",0,12,6,6,0,7,4,3,0,5,4,1,0,7,2,5,0
2008,"Army","FBS Independents","",0,12,3,9,0,0,0,0,0,6,2,4,0,5,1,4,0
2008,"Auburn","SEC","West",0,12,5,7,0,8,2,6,0,7,4,3,0,5,1,4,0
2008,"Ball State","Mid-American","West",0,14,12,2,0,9,8,1,0,6,6,0,0,6,6,0,0
2008,"Baylor","Big 12","South",0,12,4,8,0,8,2,6,0,7,4,3,0,5,0,5,0
2008,"Boise State","Western Athletic","",0,13,12,1,0,8,8,0,0,6,6,0,0,6,6,0,0
2008,"Boston College","ACC","Atlantic",0,14,9,5,0,9,5,4,0,7,5,2,0,5,4,1,0
2008,"Bowling Green","Mid-American","East",0,12,6,6,0,8,4,4,0,5,1,4,0,7,5,2,0
2008,"Buffalo","Mid-American","East",0,14,8,6,0,9,6,3,0,6,4,2,0,6,3,3,0
2008,"BYU","Mountain West","",0,13,10,3,0,11,8,3,0,6,6,0,0,6,4,2,0
2008,"California","Pac-10","",0,13,9,4,0,11,8,3,0,7,7,0,0,5,1,4,0
2008,"Central Michigan","Mid-American","West",0,13,8,5,0,8,6,2,0,5,4,1,0,7,4,3,0
2008,"Cincinnati","Big East","",0,14,11,3,0,7,6,1,0,6,6,0,0,7,5,2,0
2008,"Clemson","ACC","Atlantic",0,13,7,6,0,8,4,4,0,7,5,2,0,4,2,2,0
2008,"Colorado","Big 12","North",0,12,5,7,0,8,2,6,0,6,4,2,0,5,0,5,0
2008,"Colorado State","Mountain West","",0,13,7,6,0,9,4,5,0,6,4,2,0,5,2,3,0
2008,"Connecticut","Big East","",0,13,8,5,0,7,3,4,0,6,4,2,0,6,3,3,0
2008,"Duke","ACC","Coastal",0,12,4,8,0,8,1,7,0,7,3,4,0,5,1,4,0
2008,"East Carolina","Conference USA","East",0,14,9,5,0,9,7,2,0,5,4,1,0,7,4,3,0
2008,"Eastern Michigan","Mid-American","West",0,12,3,9,0,8,2,6,0,5,2,3,0,7,1,6,0
2008,"Florida","SEC","East",0,14,13,1,0,9,8,1,0,7,6,1,0,4,4,0,0
2008,"Florida Atlantic","Sun Belt","",0,13,7,6,0,7,4,3,0,5,4,1,0,7,2,5,0
2008,"Florida International","Sun Belt","",0,12,5,7,0,7,3,4,0,5,3,2,0,7,2,5,0
2008,"Florida State","ACC","Atlantic",0,13,9,4,0,8,5,3,0,8,5,3,0,4,3,1,0
2008,"Fresno State","Western Athletic","",0,13,7,6,0,8,4,4,0,5,2,3,0,7,5,2,0
2008,"Georgia","SEC","East",0,13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0
2008,"Georgia Tech","ACC","Coastal",0,13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
2008,"Hawai'i","Western Athletic","",0,14,7,7,0,8,5,3,0,7,5,2,0,6,2,4,0
2008,"Houston","Conference USA","West",0,13,8,5,0,8,6,2,0,6,5,1,0,6,2,4,0
2008,"Idaho","Western Athletic","",0,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
2008,"Illinois","Big Ten","",0,12,5,7,0,8,3,5,0,6,4,2,0,5,1,4,0
2008,"Indiana","Big Ten","",0,12,3,9,0,8,1,7,0,8,3,5,0,4,0,4,0
2008,"Iowa","Big Ten","",0,13,9,4,0,8,5,3,0,7,6,1,0,5,2,3,0
2008,"Iowa State","Big 12","North",0,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0
2008,"Kansas","Big 12","North",0,13,8,5,0,8,4,4,0,7,5,2,0,4,1,3,0
2008,"Kansas State","Big 12","North",0,12,5,7,0,8,2,6,0,7,4,3,0,5,1,4,0
2008,"Kent State","Mid-American","East",0,12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
2008,"Kentucky","SEC","East",0,13,7,6,0,8,2,6,0,7,4,3,0,5,2,3,0
2008,"Louisiana","Sun Belt","",0,12,6,6,0,7,5,2,0,5,4,1,0,7,2,5,0
2008,"Louisiana Monroe","Sun Belt","",0,12,4,8,0,7,3,4,0,5,3,2,0,6,1,5,0
2008,"Louisiana Tech","Western Athletic","",0,13,8,5,0,8,5,3,0,6,5,1,0,6,2,4,0
2008,"Louisville","Big East","",0,12,5,7,0,7,1,6,0,8,4,4,0,4,1,3,0
2008,"LSU","SEC","West",0,13,8,5,0,8,3,5,0,8,5,3,0,4,2,2,0
2008,"Marshall","Conference USA","East",0,12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
2008,"Maryland","ACC","Atlantic",0,13,8,5,0,8,4,4,0,7,6,1,0,5,1,4,0
2008,"Memphis","Conference USA","East",0,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0
2008,"Miami","ACC","Coastal",0,13,7,6,0,8,4,4,0,6,4,2,0,6,3,3,0
2008,"Miami (OH)","Mid-American","East",0,12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
2008,"Michigan","Big Ten","",0,12,3,9,0,9,2,7,0,7,2,5,0,5,1,4,0
2008,"Michigan State","Big Ten","",0,13,9,4,0,9,6,3,0,7,6,1,0,5,3,2,0
2008,"Middle Tennessee","Sun Belt","",0,12,5,7,0,7,3,4,0,5,4,1,0,7,1,6,0
2008,"Minnesota","Big Ten","",0,13,7,6,0,8,3,5,0,7,4,3,0,5,3,2,0
2008,"Mississippi State","SEC","West",0,12,4,8,0,8,2,6,0,6,4,2,0,6,0,6,0
2008,"Missouri","Big 12","North",0,14,10,4,0,9,5,4,0,6,5,1,0,4,3,1,0
2008,"Navy","FBS Independents","",0,13,8,5,0,0,0,0,0,6,4,2,0,5,3,2,0
2008,"NC State","ACC","Atlantic",0,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0
2008,"Nebraska","Big 12","North",0,13,9,4,0,8,5,3,0,8,6,2,0,4,2,2,0
2008,"Nevada","Western Athletic","",0,13,7,6,0,8,5,3,0,6,3,3,0,6,4,2,0
2008,"New Mexico","Mountain West","",0,12,4,8,0,9,3,6,0,6,3,3,0,6,1,5,0
2008,"New Mexico State","Western Athletic","",0,12,3,9,0,8,1,7,0,6,1,5,0,6,2,4,0
2008,"North Carolina","ACC","Coastal",0,13,8,5,0,8,4,4,0,7,5,2,0,5,3,2,0
2008,"Northern Illinois","Mid-American","West",0,13,6,7,0,8,5,3,0,6,4,2,0,6,2,4,0
2008,"North Texas","Sun Belt","",0,12,1,11,0,7,0,7,0,5,0,5,0,7,1,6,0
2008,"Northwestern","Big Ten","",0,13,9,4,0,8,5,3,0,7,5,2,0,5,4,1,0
2008,"Notre Dame","FBS Independents","",0,13,7,6,0,0,0,0,0,6,4,2,0,6,2,4,0
2008,"Ohio","Mid-American","East",0,12,4,8,0,8,3,5,0,5,2,3,0,7,2,5,0
2008,"Ohio State","Big Ten","",0,13,10,3,0,9,7,2,0,7,6,1,0,5,4,1,0
2008,"Oklahoma","Big 12","South",0,14,12,2,0,9,8,1,0,6,6,0,0,5,5,0,0
2008,"Oklahoma State","Big 12","South",0,13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
2008,"Ole Miss","SEC","West",0,13,9,4,0,8,5,3,0,7,5,2,0,5,3,2,0
2008,"Oregon","Pac-10","",0,13,10,3,0,10,8,2,0,6,5,1,0,6,4,2,0
2008,"Oregon State","Pac-10","",0,13,9,4,0,11,7,4,0,6,5,1,0,6,3,3,0
2008,"Penn State","Big Ten","",0,13,11,2,0,10,8,2,0,7,7,0,0,5,4,1,0
2008,"Pittsburgh","Big East","",0,13,9,4,0,7,5,2,0,6,4,2,0,6,5,1,0
2008,"Purdue","Big Ten","",0,12,4,8,0,9,2,7,0,7,4,3,0,5,0,5,0
2008,"Rice","Conference USA","West",0,13,10,3,0,8,7,1,0,6,6,0,0,6,3,3,0
2008,"Rutgers","Big East","",0,13,8,5,0,7,5,2,0,7,5,2,0,5,2,3,0
2008,"San Diego State","Mountain West","",0,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
2008,"San José State","Western Athletic","",0,12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
2008,"SMU","Conference USA","West",0,12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
2008,"South Carolina","SEC","East",0,13,7,6,0,8,4,4,0,7,5,2,0,5,2,3,0
2008,"Southern Mississippi","Conference USA","East",0,13,7,6,0,8,4,4,0,6,3,3,0,6,3,3,0
2008,"South Florida","Big East","",0,13,8,5,0,7,2,5,0,6,4,2,0,6,3,3,0
2008,"Stanford","Pac-10","",0,12,5,7,0,10,4,6,0,5,4,1,0,7,1,6,0
2008,"Syracuse","Big East","",0,12,3,9,0,7,1,6,0,6,2,4,0,6,1,5,0
2008,"TCU","Mountain West","",0,13,11,2,0,9,8,1,0,6,6,0,0,6,4,2,0
2008,"Temple","Mid-American","East",0,12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
2008,"Tennessee","SEC","East",0,12,5,7,0,8,3,5,0,7,4,3,0,5,1,4,0
2008,"Texas","Big 12","South",0,13,12,1,0,8,7,1,0,7,7,0,0,4,3,1,0
2008,"Texas A&M","Big 12","South",0,12,4,8,0,8,2,6,0,7,2,5,0,5,2,3,0
2008,"Texas Tech","Big 12","South",0,13,11,2,0,8,7,1,0,7,7,0,0,5,4,1,0
2008,"Toledo","Mid-American","West",0,12,3,9,0,8,2,6,0,6,1,5,0,6,2,4,0
2008,"Troy","Sun Belt","",0,13,8,5,0,7,6,1,0,5,5,0,0,7,3,4,0
2008,"Tulane","Conference USA","West",0,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
2008,"Tulsa","Conference USA","West",0,14,11,3,0,9,7,2,0,7,6,1,0,6,4,2,0
2008,"UAB","Conference USA","East",0,12,4,8,0,8,3,5,0,5,2,3,0,7,2,5,0
2008,"UCF","Conference USA","East",0,12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
2008,"UCLA","Pac-10","",0,12,4,8,0,10,3,7,0,7,3,4,0,5,1,4,0
2008,"UNLV","Mountain West","",0,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0
2008,"USC","Pac-10","",0,13,12,1,0,11,10,1,0,6,6,0,0,6,5,1,0
2008,"Utah","Mountain West","",0,13,13,0,0,10,10,0,0,6,6,0,0,6,6,0,0
2008,"Utah State","Western Athletic","",0,12,3,9,0,8,3,5,0,6,3,3,0,6,0,6,0
2008,"UTEP","Conference USA","West",0,12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
2008,"Vanderbilt","SEC","East",0,13,7,6,0,8,4,4,0,6,3,3,0,6,3,3,0
2008,"Virginia","ACC","Coastal",0,12,5,7,0,8,3,5,0,7,4,3,0,5,1,4,0
2008,"Virginia Tech","ACC","Coastal",0,14,10,4,0,9,6,3,0,6,6,0,0,5,2,3,0
2008,"Wake Forest","ACC","Atlantic",0,13,8,5,0,8,4,4,0,7,5,2,0,5,2,3,0
2008,"Washington","Pac-10","",0,12,0,12,0,10,0,10,0,7,0,7,0,5,0,5,0
2008,"Washington State","Pac-10","",0,13,2,11,0,9,1,8,0,7,2,5,0,6,0,6,0
2008,"Western Kentucky","FBS Independents","",0,12,2,10,0,0,0,0,0,5,1,4,0,7,1,6,0
2008,"Western Michigan","Mid-American","West",0,13,9,4,0,8,6,2,0,6,6,0,0,6,3,3,0
2008,"West Virginia","Big East","",0,13,9,4,0,7,5,2,0,7,6,1,0,5,2,3,0
2008,"Wisconsin","Big Ten","",0,13,7,6,0,8,3,5,0,7,5,2,0,5,2,3,0
2008,"Wyoming","Mountain West","",0,12,4,8,0,8,1,7,0,7,3,4,0,5,1,4,0
2009,"Air Force","Mountain West","",0,13,8,5,0,9,5,4,0,6,5,1,0,6,2,4,0
2009,"Akron","Mid-American","East",0,12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
2009,"Alabama","SEC","West",0,14,14,0,0,9,9,0,0,7,7,0,0,4,4,0,0
2009,"Arizona","Pac-10","",0,13,8,5,0,10,6,4,0,6,5,1,0,6,3,3,0
2009,"Arizona State","Pac-10","",0,12,4,8,0,9,2,7,0,7,3,4,0,5,1,4,0
2009,"Arkansas","SEC","West",0,13,8,5,0,8,3,5,0,7,6,1,0,4,0,4,0
2009,"Arkansas State","Sun Belt","",0,12,4,8,0,8,3,5,0,5,3,2,0,7,1,6,0
2009,"Army","FBS Independents","",0,12,5,7,0,0,0,0,0,6,3,3,0,5,2,3,0
2009,"Auburn","SEC","West",0,13,8,5,0,8,3,5,0,8,6,2,0,4,1,3,0
2009,"Ball State","Mid-American","West",0,12,2,10,0,8,2,6,0,6,0,6,0,6,2,4,0
2009,"Baylor","Big 12","South",0,12,4,8,0,8,1,7,0,6,2,4,0,5,2,3,0
2009,"Boise State","Western Athletic","",0,14,14,0,0,8,8,0,0,7,7,0,0,6,6,0,0
2009,"Boston College","ACC","Atlantic",0,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0
2009,"Bowling Green","Mid-American","East",0,13,7,6,0,8,6,2,0,6,3,3,0,6,4,2,0
2009,"Buffalo","Mid-American","East",0,12,5,7,0,8,3,5,0,6,2,4,0,6,3,3,0
2009,"BYU","Mountain West","",0,13,11,2,0,9,8,1,0,6,4,2,0,5,5,0,0
2009,"California","Pac-10","",0,13,8,5,0,11,6,5,0,6,4,2,0,6,4,2,0
2009,"Central Michigan","Mid-American","West",0,14,12,2,0,9,9,0,0,5,5,0,0,7,5,2,0
2009,"Cincinnati","Big East","",0,13,12,1,0,7,7,0,0,6,6,0,0,6,6,0,0
2009,"Clemson","ACC","Atlantic",0,14,9,5,0,9,6,3,0,7,6,1,0,5,2,3,0
2009,"Colorado","Big 12","North",0,12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
2009,"Colorado State","Mountain West","",0,12,3,9,0,8,0,8,0,6,2,4,0,6,1,5,0
2009,"Connecticut","Big East","",0,13,8,5,0,7,3,4,0,6,4,2,0,6,3,3,0
2009,"Duke","ACC","Coastal",0,12,5,7,0,8,3,5,0,6,2,4,0,6,3,3,0
2009,"East Carolina","Conference USA","East",0,14,9,5,0,9,8,1,0,7,6,1,0,6,3,3,0
2009,"Eastern Michigan","Mid-American","West",0,12,0,12,0,8,0,8,0,5,0,5,0,7,0,7,0
2009,"Florida","SEC","East",0,14,13,1,0,9,8,1,0,7,7,0,0,4,4,0,0
2009,"Florida Atlantic","Sun Belt","",0,12,5,7,0,8,5,3,0,5,2,3,0,7,3,4,0
2009,"Florida International","Sun Belt","",0,12,3,9,0,8,3,5,0,5,2,3,0,7,1,6,0
2009,"Florida State","ACC","Atlantic",0,13,7,6,0,8,4,4,0,6,3,3,0,6,3,3,0
2009,"Fresno State","Western Athletic","",0,13,8,5,0,8,6,2,0,5,4,1,0,7,4,3,0
2009,"Georgia","SEC","East",0,13,8,5,0,8,4,4,0,6,4,2,0,5,3,2,0
2009,"Georgia Tech","ACC","Coastal",0,14,11,3,0,9,8,1,0,6,5,1,0,6,5,1,0
2009,"Hawai'i","Western Athletic","",0,13,6,7,0,8,3,5,0,7,4,3,0,6,2,4,0
2009,"Houston","Conference USA","West",0,14,10,4,0,9,6,3,0,6,6,0,0,7,4,3,0
2009,"Idaho","Western Athletic","",0,13,8,5,0,8,4,4,0,6,4,2,0,6,3,3,0
2009,"Illinois","Big Ten","",0,12,3,9,0,8,2,6,0,6,2,4,0,5,1,4,0
2009,"Indiana","Big Ten","",0,12,4,8,0,8,1,7,0,6,3,3,0,6,1,5,0
2009,"Iowa","Big Ten","",0,13,11,2,0,9,7,2,0,7,6,1,0,5,4,1,0
2009,"Iowa State","Big 12","North",0,13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
2009,"Kansas","Big 12","North",0,12,5,7,0,8,1,7,0,6,4,2,0,5,1,4,0
2009,"Kansas State","Big 12","North",0,12,6,6,0,8,4,4,0,6,5,1,0,6,1,5,0
2009,"Kent State","Mid-American","East",0,12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
2009,"Kentucky","SEC","East",0,13,7,6,0,8,3,5,0,7,3,4,0,5,4,1,0
2009,"Louisiana","Sun Belt","",0,12,6,6,0,8,4,4,0,6,4,2,0,6,2,4,0
2009,"Louisiana Monroe","Sun Belt","",0,12,6,6,0,8,5,3,0,5,4,1,0,7,2,5,0
2009,"Louisiana Tech","Western Athletic","",0,12,4,8,0,8,3,5,0,5,4,1,0,7,0,7,0
2009,"Louisville","Big East","",0,12,4,8,0,7,1,6,0,6,4,2,0,6,0,6,0
2009,"LSU","SEC","West",0,13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
2009,"Marshall","Conference USA","East",0,13,7,6,0,8,4,4,0,6,4,2,0,6,2,4,0
2009,"Maryland","ACC","Atlantic",0,12,2,10,0,8,1,7,0,7,2,5,0,5,0,5,0
2009,"Memphis","Conference USA","East",0,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
2009,"Miami","ACC","Coastal",0,13,9,4,0,8,5,3,0,6,5,1,0,6,4,2,0
2009,"Miami (OH)","Mid-American","East",0,12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
2009,"Michigan","Big Ten","",0,12,5,7,0,8,1,7,0,8,5,3,0,4,0,4,0
2009,"Michigan State","Big Ten","",0,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0
2009,"Middle Tennessee","Sun Belt","",0,13,10,3,0,8,7,1,0,6,5,1,0,6,4,2,0
2009,"Minnesota","Big Ten","",0,13,6,7,0,10,4,6,0,7,4,3,0,5,2,3,0
2009,"Mississippi State","SEC","West",0,12,5,7,0,8,3,5,0,7,2,5,0,5,3,2,0
2009,"Missouri","Big 12","North",0,13,8,5,0,8,4,4,0,6,3,3,0,4,3,1,0
2009,"Navy","FBS Independents","",0,14,10,4,0,0,0,0,0,6,5,1,0,6,3,3,0
2009,"NC State","ACC","Atlantic",0,12,5,7,0,8,2,6,0,8,5,3,0,4,0,4,0
2009,"Nebraska","Big 12","North",0,14,10,4,0,9,6,3,0,7,5,2,0,5,4,1,0
2009,"Nevada","Western Athletic","",0,13,8,5,0,8,7,1,0,6,5,1,0,6,3,3,0
2009,"New Mexico","Mountain West","",0,12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
2009,"New Mexico State","Western Athletic","",0,13,3,10,0,8,1,7,0,6,2,4,0,7,1,6,0
2009,"North Carolina","ACC","Coastal",0,13,8,5,0,8,4,4,0,7,5,2,0,5,3,2,0
2009,"Northern Illinois","Mid-American","West",0,13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
2009,"North Texas","Sun Belt","",0,12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
2009,"Northwestern","Big Ten","",0,13,8,5,0,8,5,3,0,7,5,2,0,5,3,2,0
2009,"Notre Dame","FBS Independents","",0,12,6,6,0,0,0,0,0,8,5,3,0,4,1,3,0
2009,"Ohio","Mid-American","East",0,14,9,5,0,9,7,2,0,6,4,2,0,6,5,1,0
2009,"Ohio State","Big Ten","",0,13,11,2,0,10,8,2,0,7,6,1,0,5,4,1,0
2009,"Oklahoma","Big 12","South",0,13,8,5,0,8,5,3,0,6,6,0,0,4,1,3,0
2009,"Oklahoma State","Big 12","South",0,13,9,4,0,8,6,2,0,8,6,2,0,4,3,1,0
2009,"Ole Miss","SEC","West",0,13,9,4,0,8,4,4,0,7,6,1,0,5,2,3,0
2009,"Oregon","Pac-10","",0,13,10,3,0,12,10,2,0,7,7,0,0,5,3,2,0
2009,"Oregon State","Pac-10","",0,13,8,5,0,11,7,4,0,6,4,2,0,6,4,2,0
2009,"Penn State","Big Ten","",0,13,11,2,0,8,6,2,0,8,6,2,0,4,4,0,0
2009,"Pittsburgh","Big East","",0,13,10,3,0,7,5,2,0,7,6,1,0,5,3,2,0
2009,"Purdue","Big Ten","",0,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0
2009,"Rice","Conference USA","West",0,12,2,10,0,8,2,6,0,6,2,4,0,6,0,6,0
2009,"Rutgers","Big East","",0,13,9,4,0,7,3,4,0,7,4,3,0,5,4,1,0
2009,"San Diego State","Mountain West","",0,12,4,8,0,9,2,7,0,6,3,3,0,6,1,5,0
2009,"San José State","Western Athletic","",0,12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
2009,"SMU","Conference USA","West",0,13,8,5,0,8,6,2,0,6,5,1,0,6,2,4,0
2009,"South Carolina","SEC","East",0,13,7,6,0,8,3,5,0,7,6,1,0,5,1,4,0
2009,"Southern Mississippi","Conference USA","East",0,13,7,6,0,8,5,3,0,6,6,0,0,6,1,5,0
2009,"South Florida","Big East","",0,13,8,5,0,7,3,4,0,6,4,2,0,6,3,3,0
2009,"Stanford","Pac-10","",0,13,8,5,0,9,6,3,0,7,6,1,0,5,2,3,0
2009,"Syracuse","Big East","",0,12,4,8,0,7,1,6,0,8,4,4,0,4,0,4,0
2009,"TCU","Mountain West","",0,13,12,1,0,8,8,0,0,6,6,0,0,6,6,0,0
2009,"Temple","Mid-American","East",0,13,9,4,0,8,7,1,0,6,5,1,0,6,4,2,0
2009,"Tennessee","SEC","East",0,13,7,6,0,8,4,4,0,8,6,2,0,4,1,3,0
2009,"Texas","Big 12","South",0,14,13,1,0,9,9,0,0,6,6,0,0,5,5,0,0
2009,"Texas A&M","Big 12","South",0,13,6,7,0,8,3,5,0,7,5,2,0,4,1,3,0
2009,"Texas Tech","Big 12","South",0,13,9,4,0,8,5,3,0,7,6,1,0,4,1,3,0
2009,"Toledo","Mid-American","West",0,12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
2009,"Troy","Sun Belt","",0,13,9,4,0,8,8,0,0,5,5,0,0,7,4,3,0
2009,"Tulane","Conference USA","West",0,12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
2009,"Tulsa","Conference USA","West",0,12,5,7,0,8,3,5,0,6,2,4,0,6,3,3,0
2009,"UAB","Conference USA","East",0,12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
2009,"UCF","Conference USA","East",0,13,8,5,0,8,6,2,0,7,6,1,0,5,2,3,0
2009,"UCLA","Pac-10","",0,13,7,6,0,10,4,6,0,6,4,2,0,6,2,4,0
2009,"UNLV","Mountain West","",0,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0
2009,"USC","Pac-10","",0,13,9,4,0,10,6,4,0,6,4,2,0,6,4,2,0
2009,"Utah","Mountain West","",0,13,10,3,0,10,7,3,0,6,6,0,0,6,3,3,0
2009,"Utah State","Western Athletic","",0,12,4,8,0,8,3,5,0,5,3,2,0,7,1,6,0
2009,"UTEP","Conference USA","West",0,12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
2009,"Vanderbilt","SEC","East",0,12,2,10,0,8,0,8,0,6,1,5,0,6,1,5,0
2009,"Virginia","ACC","Coastal",0,12,3,9,0,8,2,6,0,7,1,6,0,5,2,3,0
2009,"Virginia Tech","ACC","Coastal",0,13,10,3,0,8,6,2,0,6,5,1,0,5,4,1,0
2009,"Wake Forest","ACC","Atlantic",0,12,5,7,0,8,3,5,0,7,4,3,0,5,1,4,0
2009,"Washington","Pac-10","",0,12,5,7,0,9,4,5,0,7,5,2,0,5,0,5,0
2009,"Washington State","Pac-10","",0,12,1,11,0,9,0,9,0,6,1,5,0,6,0,6,0
2009,"Western Kentucky","Sun Belt","",0,12,0,12,0,8,0,8,0,6,0,6,0,6,0,6,0
2009,"Western Michigan","Mid-American","West",0,12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
2009,"West Virginia","Big East","",0,13,9,4,0,7,5,2,0,7,7,0,0,5,2,3,0
2009,"Wisconsin","Big Ten","",0,13,10,3,0,8,5,3,0,7,6,1,0,5,3,2,0
2009,"Wyoming","Mountain West","",0,13,7,6,0,8,4,4,0,6,3,3,0,6,3,3,0
2010,"Air Force","Mountain West","",8.1,13,9,4,0,8,5,3,0,6,5,1,0,6,3,3,0
2010,"Akron","Mid-American","East",3.1,12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
2010,"Alabama","SEC","West",9.5,13,10,3,0,8,5,3,0,7,6,1,0,5,3,2,0
2010,"Arizona","Pac-10","",9.3,13,7,6,0,10,5,5,0,7,4,3,0,5,3,2,0
2010,"Arizona State","Pac-10","",7.9,12,6,6,0,10,4,6,0,6,4,2,0,6,2,4,0
2010,"Arkansas","SEC","West",8.5,13,10,3,0,8,6,2,0,6,5,1,0,4,3,1,0
2010,"Arkansas State","Sun Belt","",4.7,12,4,8,0,8,4,4,0,5,3,2,0,7,1,6,0
2010,"Army","FBS Independents","",6.4,13,7,6,0,0,0,0,0,5,2,3,0,6,5,1,0
2010,"Auburn","SEC","West",10.3,14,14,0,0,9,9,0,0,8,8,0,0,4,4,0,0
2010,"Ball State","Mid-American","West",5.1,12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
2010,"Baylor","Big 12","South",6.8,13,7,6,0,8,4,4,0,6,4,2,0,5,3,2,0
2010,"Boise State","Western Athletic","",11.2,13,12,1,0,8,7,1,0,6,6,0,0,5,4,1,0
2010,"Boston College","ACC","Atlantic",6,13,7,6,0,8,4,4,0,7,4,3,0,5,3,2,0
2010,"Bowling Green","Mid-American","East",3.2,12,2,10,0,8,1,7,0,5,1,4,0,7,1,6,0
2010,"Buffalo","Mid-American","East",4.8,12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
2010,"BYU","Mountain West","",6.1,13,7,6,0,9,6,3,0,6,5,1,0,6,1,5,0
2010,"California","Pac-10","",5.2,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0
2010,"Central Michigan","Mid-American","West",5.6,12,3,9,0,8,2,6,0,5,2,3,0,7,1,6,0
2010,"Cincinnati","Big East","",5.8,12,4,8,0,7,2,5,0,7,3,4,0,5,1,4,0
2010,"Clemson","ACC","Atlantic",6.9,13,6,7,0,8,4,4,0,7,5,2,0,5,1,4,0
2010,"Colorado","Big 12","North",5.1,12,5,7,0,8,2,6,0,6,4,2,0,5,0,5,0
2010,"Colorado State","Mountain West","",4.4,12,3,9,0,8,2,6,0,5,3,2,0,6,0,6,0
2010,"Connecticut","Big East","",6.6,13,8,5,0,7,5,2,0,6,6,0,0,6,2,4,0
2010,"Duke","ACC","Coastal",5,12,3,9,0,8,1,7,0,7,2,5,0,5,1,4,0
2010,"East Carolina","Conference USA","East",5.9,13,6,7,0,8,5,3,0,6,4,2,0,6,2,4,0
2010,"Eastern Michigan","Mid-American","West",3,12,2,10,0,8,2,6,0,5,0,5,0,7,2,5,0
