"season","season_type","week","poll","rank","school","conference","first_place_votes","points"
2019,"regular",1,"Coaches Poll",10,"Texas","Big 12",0,1038
2019,"regular",1,"Coaches Poll",11,"Texas A&M","SEC",0,893
2019,"regular",1,"Coaches Poll",12,"Washington","Pac-12",0,834
2019,"regular",1,"Coaches Poll",13,"Oregon","Pac-12",0,787
2019,"regular",1,"Coaches Poll",14,"Penn State","Big Ten",0,699
2019,"regular",1,"Coaches Poll",15,"Utah","Pac-12",0,642
2019,"regular",1,"Coaches Poll",16,"Auburn","SEC",0,606
2019,"regular",1,"Coaches Poll",17,"UCF","American Athletic",0,436
2019,"regular",1,"Coaches Poll",17,"Wisconsin","Big Ten",0,436
2019,"regular",1,"Coaches Poll",19,"Iowa","Big Ten",0,343
2019,"regular",1,"Coaches Poll",20,"Michigan State","Big Ten",0,313
2019,"regular",1,"Coaches Poll",21,"Washington State","Pac-12",0,274
2019,"regular",1,"Coaches Poll",22,"Syracuse","ACC",0,227
2019,"regular",1,"Coaches Poll",23,"Stanford","Pac-12",0,200
2019,"regular",1,"Coaches Poll",24,"Iowa State","Big 12",0,169
2019,"regular",1,"Coaches Poll",25,"Northwestern","Big Ten",0,161
2019,"regular",1,"FCS Coaches Poll",1,"North Dakota State",NA,23,644
2019,"regular",1,"FCS Coaches Poll",2,"James Madison",NA,1,597
2019,"regular",1,"FCS Coaches Poll",3,"Eastern Washington",NA,2,588
2019,"regular",1,"FCS Coaches Poll",4,"South Dakota State",NA,0,579
2019,"regular",1,"FCS Coaches Poll",5,"UC Davis",NA,0,537
2019,"regular",1,"FCS Coaches Poll",6,"Jacksonville State",NA,0,500
2019,"regular",1,"FCS Coaches Poll",7,"Maine",NA,0,473
2019,"regular",1,"FCS Coaches Poll",8,"Wofford",NA,0,437
2019,"regular",1,"FCS Coaches Poll",9,"Weber State",NA,0,432
2019,"regular",1,"FCS Coaches Poll",10,"Kennesaw State",NA,0,404
2019,"regular",1,"FCS Coaches Poll",11,"Nicholls",NA,0,385
2019,"regular",1,"FCS Coaches Poll",12,"Towson",NA,0,349
2019,"regular",1,"FCS Coaches Poll",13,"Illinois State",NA,0,290
2019,"regular",1,"FCS Coaches Poll",14,"Colgate",NA,0,272
2019,"regular",1,"FCS Coaches Poll",15,"Montana State",NA,0,271
2019,"regular",1,"FCS Coaches Poll",16,"Indiana State",NA,0,192
2019,"regular",1,"FCS Coaches Poll",17,"Furman",NA,0,183
2019,"regular",1,"FCS Coaches Poll",18,"Southeast Missouri State",NA,0,178
2019,"regular",1,"FCS Coaches Poll",19,"North Carolina A&T",NA,0,158
2019,"regular",1,"FCS Coaches Poll",20,"Northern Iowa",NA,0,157
2019,"regular",1,"FCS Coaches Poll",21,"Elon",NA,0,155
2019,"regular",1,"FCS Coaches Poll",22,"Sam Houston State",NA,0,117
2019,"regular",1,"FCS Coaches Poll",23,"Delaware",NA,0,87
2019,"regular",1,"FCS Coaches Poll",24,"Princeton",NA,0,85
2019,"regular",1,"FCS Coaches Poll",25,"Central Arkansas",NA,0,66
2019,"regular",2,"AFCA Division II Coaches Poll",1,"Valdosta State",NA,31,799
2019,"regular",2,"AFCA Division II Coaches Poll",2,"Ferris State",NA,0,732
2019,"regular",2,"AFCA Division II Coaches Poll",3,"Minnesota State",NA,0,718
2019,"regular",2,"AFCA Division II Coaches Poll",4,"Notre Dame College",NA,0,646
2019,"regular",2,"AFCA Division II Coaches Poll",5,"Tarleton State",NA,0,644
2019,"regular",2,"AFCA Division II Coaches Poll",6,"Ouachita Baptist",NA,0,643
2019,"regular",2,"AFCA Division II Coaches Poll",7,"Northwest Missouri State",NA,1,624
2019,"regular",2,"AFCA Division II Coaches Poll",8,"Lenoir-Rhyne",NA,0,578
2019,"regular",2,"AFCA Division II Coaches Poll",9,"Colorado State-Pueblo",NA,0,545
2019,"regular",2,"AFCA Division II Coaches Poll",10,"Grand Valley State",NA,0,488
2019,"regular",2,"AFCA Division II Coaches Poll",11,"Slippery Rock",NA,0,441
2019,"regular",2,"AFCA Division II Coaches Poll",12,"Texas A&M-Commerce",NA,0,400
2019,"regular",2,"AFCA Division II Coaches Poll",13,"Minnesota-Duluth",NA,0,397
2019,"regular",2,"AFCA Division II Coaches Poll",14,"West Georgia",NA,0,396
2019,"regular",2,"AFCA Division II Coaches Poll",15,"Indianapolis",NA,0,355
2019,"regular",2,"AFCA Division II Coaches Poll",16,"Midwestern State",NA,0,331
2019,"regular",2,"AFCA Division II Coaches Poll",17,"Colorado Mines",NA,0,313
2019,"regular",2,"AFCA Division II Coaches Poll",18,"Wingate",NA,0,208
2019,"regular",2,"AFCA Division II Coaches Poll",19,"West Chester",NA,0,189
2019,"regular",2,"AFCA Division II Coaches Poll",20,"West Alabama",NA,0,173
2019,"regular",2,"AFCA Division II Coaches Poll",21,"Central Missouri State",NA,0,105
2019,"regular",2,"AFCA Division II Coaches Poll",22,"Harding",NA,0,95
2019,"regular",2,"AFCA Division II Coaches Poll",23,"Pittsburg State",NA,0,84
2019,"regular",2,"AFCA Division II Coaches Poll",24,"Indiana (PA)",NA,0,83
2019,"regular",2,"AFCA Division II Coaches Poll",25,"Fort Hays State",NA,0,67
2019,"regular",2,"AFCA Division III Coaches Poll",1,"Mary Hardin-Baylor",NA,44,1314
2019,"regular",2,"AFCA Division III Coaches Poll",2,"Mount Union",NA,9,1281
2019,"regular",2,"AFCA Division III Coaches Poll",3,"UW-Whitewater",NA,0,1205
2019,"regular",2,"AFCA Division III Coaches Poll",4,"St. Johns (MN)",NA,0,1160
2019,"regular",2,"AFCA Division III Coaches Poll",5,"North Central",NA,0,1092
2019,"regular",2,"AFCA Division III Coaches Poll",6,"Hardin-Simmons",NA,0,1059
2019,"regular",2,"AFCA Division III Coaches Poll",7,"Muhlenberg",NA,0,955
2019,"regular",2,"AFCA Division III Coaches Poll",8,"Berry College",NA,0,877
2019,"regular",2,"AFCA Division III Coaches Poll",9,"Wheaton College (Ill)",NA,0,839
2019,"regular",2,"AFCA Division III Coaches Poll",10,"Wesley College",NA,0,827
2019,"regular",2,"AFCA Division III Coaches Poll",11,"Bethel (MN)",NA,0,777
2019,"regular",2,"AFCA Division III Coaches Poll",12,"Ithaca",NA,0,623
2019,"regular",2,"AFCA Division III Coaches Poll",13,"Wartburg",NA,0,591
2019,"regular",2,"AFCA Division III Coaches Poll",14,"Delaware Valley",NA,0,514
2019,"regular",2,"AFCA Division III Coaches Poll",15,"John Carroll",NA,0,493
2019,"regular",2,"AFCA Division III Coaches Poll",16,"Salisbury",NA,0,481
2019,"regular",2,"AFCA Division III Coaches Poll",17,"St. Thomas (MN)",NA,0,435
2019,"regular",2,"AFCA Division III Coaches Poll",18,"Johns Hopkins",NA,0,415
2019,"regular",2,"AFCA Division III Coaches Poll",19,"Redlands",NA,0,380
2019,"regular",2,"AFCA Division III Coaches Poll",20,"Wisconsin-La Crosse",NA,0,356
2019,"regular",2,"AFCA Division III Coaches Poll",21,"Hobart",NA,0,274
2019,"regular",2,"AFCA Division III Coaches Poll",22,"Linfield",NA,0,182
2019,"regular",2,"AFCA Division III Coaches Poll",23,"Trine",NA,0,166
2019,"regular",2,"AFCA Division III Coaches Poll",24,"Wisconsin-Platteville",NA,0,149
2019,"regular",2,"AFCA Division III Coaches Poll",25,"Case Western Reserve",NA,0,115
2019,"regular",2,"AP Top 25",1,"Clemson","ACC",54,1542
2019,"regular",2,"AP Top 25",2,"Alabama","SEC",8,1493
2019,"regular",2,"AP Top 25",3,"Georgia","SEC",0,1407
2019,"regular",2,"AP Top 25",4,"Oklahoma","Big 12",0,1337
2019,"regular",2,"AP Top 25",5,"Ohio State","Big Ten",0,1270
2019,"regular",2,"AP Top 25",6,"LSU","SEC",0,1233
2019,"regular",2,"AP Top 25",7,"Michigan","Big Ten",0,1126
2019,"regular",2,"AP Top 25",8,"Notre Dame","FBS Independents",0,1037
2019,"regular",2,"AP Top 25",9,"Texas","Big 12",0,1032
2019,"regular",2,"AP Top 25",10,"Auburn","SEC",0,958
2019,"regular",2,"AP Top 25",11,"Florida","SEC",0,940
2019,"regular",2,"AP Top 25",12,"Texas A&M","SEC",0,862
2019,"regular",2,"AP Top 25",13,"Utah","Pac-12",0,826
2019,"regular",2,"AP Top 25",14,"Washington","Pac-12",0,768
2019,"regular",2,"AP Top 25",15,"Penn State","Big Ten",0,688
